english_normalized,english_raw,thai,usage_count,source_ids,context_variants,status,notes
"welcome, challenger!\ni'm sidney of the elite four.\pi like that look you're giving me.\ni guess you'll give me a good match.\lthat's good! looking real good!\pall right! you and me, let's enjoy\na battle that can only be staged\lhere in the pokémon league!$","Welcome, challenger!\nI'm SIDNEY of the ELITE FOUR.\pI like that look you're giving me.\nI guess you'll give me a good match.\lThat's good! Looking real good!\pAll right! You and me, let's enjoy\na battle that can only be staged\lhere in the POKéMON LEAGUE!$",ยินดีต้อนรับ ผู้ท้าชิง!\nฉันคือคาเง็ตสึแห่งสี่จตุรเทพ\pฉันชอบแววตาที่เธอมองมา\nดูท่าจะสู้ได้สนุกดี\lเยี่ยม! ดูดีมาก!\pเอาละ! เธอกับฉัน มาสนุกกับ\nการต่อสู้ที่เกิดขึ้นได้เพียง\lในโปเกมอนลีกแห่งนี้กันเถอะ!$,1,dlg_eb6ec0975494eabc,,draft,
"welcome, my name is glacia\nof the elite four.\pi've traveled from afar to hoenn\nso that i may hone my ice skills.\pbut all i have seen are challenges by\nweak trainers and their pokémon.\pwhat about you?\pit would please me to no end if i could\ngo all out against you!$","Welcome, my name is GLACIA\nof the ELITE FOUR.\pI've traveled from afar to HOENN\nso that I may hone my ice skills.\pBut all I have seen are challenges by\nweak TRAINERS and their POKéMON.\pWhat about you?\pIt would please me to no end if I could\ngo all out against you!$",ยินดีต้อนรับ ฉันชื่อพริม\nแห่งสี่จตุรเทพ\pฉันเดินทางจากแดนไกลมายังโฮเอ็น\nเพื่อขัดเกลาทักษะน้ำแข็ง\pแต่ที่ผ่านมาฉันพบเพียง\nเทรนเนอร์อ่อนแอกับโปเกมอนของพวกเขา\pแล้วเธอล่ะ?\pถ้าฉันได้สู้กับเธออย่างเต็มกำลัง\nคงน่ายินดียิ่งนัก!$,1,dlg_27801ee152f487cf,,draft,
"what's wrong with you?\pyou're outnumbered three to one,\nbut you still want to take us on?$","What's wrong with you?\pYou're outnumbered three to one,\nbut you still want to take us on?$",เป็นอะไรของแก?\pถึงจะเสียเปรียบสามต่อหนึ่ง\nแต่ยังคิดจะสู้กับพวกเราอีกหรือ?$,1,dlg_70357e86f6ea09df,,draft,
"what, are you coming?\ncome and get some, then!$","What, are you coming?\nCome and get some, then!$",ว่าไง จะเข้ามาเหรอ?\nงั้นก็เข้ามาเลย!$,1,dlg_08674d7717f93db0,,draft,
"what?!\pwe can't waste any more time here!\nwe have to hurry to mt. pyre, too!\pahahahaha!\nteam magma, just you wait!$","What?!\pWe can't waste any more time here!\nWe have to hurry to MT. PYRE, too!\pAhahahaha!\nTEAM MAGMA, just you wait!$",ว่าไงนะ?!\pเราจะเสียเวลาที่นี่ต่อไปไม่ได้!\nต้องรีบไปภูเขาโอคุริบิเหมือนกัน!\pฮ่า ๆ ๆ ๆ!\nทีมแมกมา คอยดูก็แล้วกัน!$,1,dlg_72d579cc12f30a2d,,draft,
why would team magma want to steal\nour rocket fuel in the first place?$,Why would TEAM MAGMA want to steal\nour rocket fuel in the first place?$,ว่าแต่ทำไมทีมแมกมาถึงอยาก\nขโมยเชื้อเพลิงจรวดของเรากัน?$,1,dlg_63197315c2211581,,draft,
"with the dynamo badge, pokémon can\nuse rock smash out of battle.\pand, it will make your pokémon a little\nbit faster, too.\phmm...\nyou should take this, too!$","With the DYNAMO BADGE, POKéMON can\nuse ROCK SMASH out of battle.\pAnd, it will make your POKéMON a little\nbit faster, too.\pHmm…\nYou should take this, too!$",เมื่อมีไดนาโมแบดจ์ โปเกมอนจะ\nใช้อิวะคุดากินอกการต่อสู้ได้\pและยังทำให้โปเกมอนของเธอ\nเร็วขึ้นเล็กน้อยด้วย\pอืม…\nรับนี่ไปด้วยสิ!$,1,dlg_885f72022e6a7a31,,draft,
"with the feather badge, all pokémon up\nto lv 70, even those received through\ltrades, will obey your every command.\pyou will also be able to use\nthe hm move fly outside of battle.\pand this...\nthis is a gift from me.$","With the FEATHER BADGE, all POKéMON up\nto LV 70, even those received through\ltrades, will obey your every command.\pYou will also be able to use\nthe HM move FLY outside of battle.\pAnd this…\nThis is a gift from me.$",เมื่อมีเฟเธอร์แบดจ์ โปเกมอนทุกตัว\nจนถึงเลเวล 70 แม้แต่โปเกมอนที่ได้\lจากการแลกเปลี่ยนก็จะเชื่อฟังทุกคำสั่ง\pและยังใช้ท่า HM โซระโอะโทบุ\nนอกการต่อสู้ได้ด้วย\pและนี่…\nคือของขวัญจากฉัน$,1,dlg_4ba2da8c6c4cb804,,draft,
"yes? if you're looking for stern,\nthat would be me.\pah! those must be the parts i ordered\nfrom mr. stone of devon.\pthank you! that's great!\nwe can prepare for our expedition now.$","Yes? If you're looking for STERN,\nthat would be me.\pAh! Those must be the parts I ordered\nfrom MR. STONE of DEVON.\pThank you! That's great!\nWe can prepare for our expedition now.$",ครับ? ถ้าตามหากัปตันคุสโนกิ\nผมนี่แหละครับ\pอ๊ะ! นั่นต้องเป็นชิ้นส่วนที่ผมสั่ง\nจากประธานสึวาบุกิแห่งเดวอนแน่ ๆ\pขอบคุณครับ! เยี่ยมเลย!\nทีนี้ก็เตรียมออกสำรวจได้แล้ว$,1,dlg_f3193871c666b294,,draft,
"your power reminds me of someone...\poh! i know! you battle like norman,\nthe gym leader of petalburg.$","Your power reminds me of someone…\pOh! I know! You battle like NORMAN,\nthe GYM LEADER of PETALBURG.$",พลังของเธอทำให้ฉันนึกถึงใครบางคน…\pอ๋อ! รู้แล้ว! เธอต่อสู้เหมือนเซ็นริ\nยิมลีดเดอร์แห่งโทวกะเลย$,1,dlg_ad170cc8edbfbd94,,draft,
{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{29}{0}{0}{244}{6}{1}{252}{25}{48}{0}{0}{244}{6}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{8}{2}{0}{244}{7}{1}{252}{25}{30}{0}{0}{244}{8}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{3}{2}{0}{244}{7}{1}{252}{25}{8}{0}{0}{244}{6}{1}{252}{25}{15}{0}{0}{244}{6}{1}{252}{25}{6}{0}{0}{244}{4}{1}{252}{25}{39}{0}{0}{244}{6}{1}?\n{252}{25}{46}{0}{0}{244}{7}{1}{252}{25}{21}{1}{0}{244}{6}{1}{252}{25}{48}{0}{0}{244}{6}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{8}{2}{0}{244}{7}{1}{252}{25}{30}{0}{0}{244}{8}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{3}{2}{0}{244}{7}{1}{252}{25}{8}{0}{0}{244}{6}{1}{252}{25}{46}{0}{0}{244}{7}{1}{252}{25}{58}{0}{0}{244}{8}{1}{252}{25}{12}{0}{0}{244}{4}{1}?$,{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{29}{0}{0}{244}{6}{1}{252}{25}{48}{0}{0}{244}{6}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{8}{2}{0}{244}{7}{1}{252}{25}{30}{0}{0}{244}{8}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{3}{2}{0}{244}{7}{1}{252}{25}{8}{0}{0}{244}{6}{1}{252}{25}{15}{0}{0}{244}{6}{1}{252}{25}{6}{0}{0}{244}{4}{1}{252}{25}{39}{0}{0}{244}{6}{1}?\n{252}{25}{46}{0}{0}{244}{7}{1}{252}{25}{21}{1}{0}{244}{6}{1}{252}{25}{48}{0}{0}{244}{6}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{8}{2}{0}{244}{7}{1}{252}{25}{30}{0}{0}{244}{8}{1}{252}{25}{3}{0}{0}{244}{4}{1}{252}{25}{3}{2}{0}{244}{7}{1}{252}{25}{8}{0}{0}{244}{6}{1}{252}{25}{46}{0}{0}{244}{7}{1}{252}{25}{58}{0}{0}{244}{8}{1}{252}{25}{12}{0}{0}{244}{4}{1}?$,เธอเป็นเด็กผู้ชาย\nหรือเด็กผู้หญิงล่ะ?$,1,dlg_008b1eacc20d2fa0,,draft,
{player} received a pokénav.$,{PLAYER} received a POKéNAV.$,{PLAYER} ได้รับโปเกนาวี$,1,dlg_8cdabd7f75be9916,,draft,
{player} received castform!$,{PLAYER} received CASTFORM!$,{PLAYER} ได้รับโพวารุน!$,1,dlg_3949d91512dde4d1,,draft,
{player} received the balance badge\nfrom dad!$,{PLAYER} received the BALANCE BADGE\nfrom DAD!$,{PLAYER} ได้รับบาลานซ์แบดจ์\nจากพ่อ!$,1,dlg_02937a0c67770c8c,,draft,
{player} received the dynamo badge\nfrom wattson.$,{PLAYER} received the DYNAMO BADGE\nfrom WATTSON.$,{PLAYER} ได้รับไดนาโมแบดจ์\nจากเท็ตเซ็น$,1,dlg_fc810b4e66b7f5bb,,draft,
{player} received the feather badge\nfrom winona.$,{PLAYER} received the FEATHER BADGE\nfrom WINONA.$,{PLAYER} ได้รับเฟเธอร์แบดจ์\nจากนางิ$,1,dlg_043520f7cee45426,,draft,
{player} received the heat badge\nfrom flannery.$,{PLAYER} received the HEAT BADGE\nfrom FLANNERY.$,{PLAYER} ได้รับฮีตแบดจ์\nจากอาสึนะ$,1,dlg_85cc669a07cfd1db,,draft,
{player} received the knuckle badge\nfrom brawly.$,{PLAYER} received the KNUCKLE BADGE\nfrom BRAWLY.$,{PLAYER} ได้รับนัคเคิลแบดจ์\nจากโทคิ$,1,dlg_b5f1597d44c6a945,,draft,
{player} received the mind badge\nfrom tate and liza.$,{PLAYER} received the MIND BADGE\nfrom TATE and LIZA.$,{PLAYER} ได้รับมายด์แบดจ์\nจากฟูกับรัน$,1,dlg_16583cf9036a06e6,,draft,
{player} received the pokédex!$,{PLAYER} received the POKéDEX!$,{PLAYER} ได้รับโปเกเด็กซ์!$,1,dlg_a1f8f8a1ea390b2a,,draft,
{player} received the rain badge\nfrom juan.$,{PLAYER} received the RAIN BADGE\nfrom JUAN.$,{PLAYER} ได้รับอาเมะแบดจ์\nจากอาดัน$,1,dlg_e4617a5d97c17e89,,draft,
{player} received the stone badge\nfrom roxanne.$,{PLAYER} received the STONE BADGE\nfrom ROXANNE.$,{PLAYER} ได้รับสโตนแบดจ์\nจากสึสึจิ$,1,dlg_bde9acfada6ecdb8,,draft,
{player} removed the meteorite from\nthe mysterious machine.$,{PLAYER} removed the METEORITE from\nthe mysterious machine.$,{PLAYER} นำอุกกาบาตออกจาก\nเครื่องจักรลึกลับแล้ว$,1,dlg_42c985b1510208be,,draft,
{player} switched shoes with the\nrunning shoes.$,{PLAYER} switched shoes with the\nRUNNING SHOES.$,{PLAYER} เปลี่ยนเป็น\nรองเท้าวิ่งแล้ว$,1,dlg_51478fab2a0bb5f5,,draft,
"{player}, thank you.\nbeing a trainer is tough, isn't it?\pit's not enough just to have pokémon\nand make them battle. that isn't what\lbeing a real trainer is about.$","{PLAYER}, thank you.\nBeing a TRAINER is tough, isn't it?\pIt's not enough just to have POKéMON\nand make them battle. That isn't what\lbeing a real TRAINER is about.$",{PLAYER} ขอบคุณนะ\nการเป็นเทรนเนอร์นี่ลำบากจริง ๆ ว่าไหม?\pแค่มีโปเกมอนแล้วสั่งให้ต่อสู้\nยังไม่พอ นั่นไม่ใช่ความหมายของ\lการเป็นเทรนเนอร์ที่แท้จริง$,1,dlg_6ebacc9d8cd36793,,draft,
