id,category,subcategory,story_order,map_name,location_name,speaker,source_file,source_line,source_label,english_raw,english_preview,thai,translation_status,control_codes,placeholders,duplicate_group,notes
dlg_bd16f9fc845152dd,trainer,trainer_dialogue,,,,,data/text/trainers.inc,960,Route109_Text_MelPostBattle,"MEL: Um, PAUL, are you angry with me?\nPlease don't be angry.$","MEL: Um, PAUL, are you angry with me?
Please don't be angry.",,untranslated,\n,,,
dlg_a395d577fdf74165,trainer,trainer_dialogue,,,,,data/text/trainers.inc,964,Route109_Text_MelNotEnoughPokemon,"MEL: We're, like, deeply and truly in love.\nThat's why we make our POKéMON\lbattle together.$","MEL: We're, like, deeply and truly in love.
That's why we make our POKéMON
battle together.",,untranslated,\n | \l,,,
dlg_76ae1b84b47f0840,trainer,trainer_dialogue,,,,,data/text/trainers.inc,969,Route109_Text_ChandlerIntro,Tadaah! See?\nMy inner tube's round!$,"Tadaah! See?
My inner tube's round!",,untranslated,\n,,,
dlg_35de0067c081ff24,trainer,trainer_dialogue,,,,,data/text/trainers.inc,973,Route109_Text_ChandlerDefeated,"Oh, oh!\nToo bad!$","Oh, oh!
Too bad!",,untranslated,\n,,,
dlg_987ea2dbdf7ae9f0,trainer,trainer_dialogue,,,,,data/text/trainers.inc,977,Route109_Text_ChandlerPostBattle,"After I showed you my round inner\ntube, too…$","After I showed you my round inner
tube, too…",,untranslated,\n,,,
dlg_a26abfe631036f7d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,981,Route109_Text_HaileyIntro,"I can't swim, so I'm pretending\nto swim.$","I can't swim, so I'm pretending
to swim.",,untranslated,\n,,,
dlg_8c43564235094e0f,trainer,trainer_dialogue,,,,,data/text/trainers.inc,985,Route109_Text_HaileyDefeated,I thought so!\nI didn't think we could win.$,"I thought so!
I didn't think we could win.",,untranslated,\n,,,
dlg_e6df40df72a798e5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,989,Route109_Text_HaileyPostBattle,"When I learn how to swim, I think\nmy POKéMON will become tougher.$","When I learn how to swim, I think
my POKéMON will become tougher.",,untranslated,\n,,,
dlg_655371ac9e96e8b1,trainer,trainer_dialogue,,,,,data/text/trainers.inc,993,Route109_Text_ElijahIntro,"For a guy as macho as me, this kind\nof POKéMON is the perfect match!$","For a guy as macho as me, this kind
of POKéMON is the perfect match!",,untranslated,\n,,,
dlg_4eb3ee266dcc82f3,trainer,trainer_dialogue,,,,,data/text/trainers.inc,997,Route109_Text_ElijahDefeated,"I'm cool even in defeat, hey?$","I'm cool even in defeat, hey?",,untranslated,,,,
dlg_f96e984b2c866d4e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1000,Route109_Text_ElijahPostBattle,"For a guy as macho as me, a port\nis the perfect setting!\pI guess I'll head for SLATEPORT.$","For a guy as macho as me, a port
is the perfect setting!
[PAGE]
I guess I'll head for SLATEPORT.",,untranslated,\n | \p,,,
dlg_753929ae9d6888b5,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1005,Route110_Text_JacobIntro,Whoa! Watch it!\nI guess you're not used to BIKE racing.$,"Whoa! Watch it!
I guess you're not used to BIKE racing.",,untranslated,\n,,,
dlg_cea7a2bd81fe8124,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1009,Route110_Text_JacobDefeated,Whoa!\nMy brakes failed!$,"Whoa!
My brakes failed!",,untranslated,\n,,,
dlg_512282b5ee693bdc,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1013,Route110_Text_JacobPostBattle,Flat tires and brake problems can\ncause serious injury!\lInspect your BIKE for problems!$,"Flat tires and brake problems can
cause serious injury!
Inspect your BIKE for problems!",,untranslated,\n | \l,,,
dlg_bcfb66235c0852d9,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1018,Route110_Text_AnthonyIntro,"Yo, you!\nCan you keep up with my speed?$","Yo, you!
Can you keep up with my speed?",,untranslated,\n,,,
dlg_8ea9350b7d319297,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1022,Route110_Text_AnthonyDefeated,Crash and burn!$,Crash and burn!,,untranslated,,,,
dlg_104dae64d2895b31,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1025,Route110_Text_AnthonyPostBattle,Speed alone won't let me win at POKéMON.\nI need to reconsider this…$,"Speed alone won't let me win at POKéMON.
I need to reconsider this…",,untranslated,\n,,,
dlg_aee326d65a45b579,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1029,Route110_Text_BenjaminIntro,Don't panic if your BIKE's going fast!$,Don't panic if your BIKE's going fast!,,untranslated,,,,
dlg_64607e690e08d140,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1032,Route110_Text_BenjaminDefeated,I shouldn't panic during POKéMON\nbattles…$,"I shouldn't panic during POKéMON
battles…",,untranslated,\n,,,
dlg_11fc7836f4ab1655,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1036,Route110_Text_BenjaminPostBattle,There's no need to panic or stress.\nTake it easy. There's plenty of time.$,"There's no need to panic or stress.
Take it easy. There's plenty of time.",,untranslated,\n,,dup_00812,
dlg_92146791061bb142,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1040,Route110_Text_BenjaminRegister,I'll keep chugging on without stressing.\nGive me a shout if you're up to it.$,"I'll keep chugging on without stressing.
Give me a shout if you're up to it.",,untranslated,\n,,,
dlg_b114197e8681b059,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1044,Route110_Text_BenjaminRematchIntro,Aren't you going a little too fast?\nTake it easy and let's battle.$,"Aren't you going a little too fast?
Take it easy and let's battle.",,untranslated,\n,,,
dlg_4a7a1db29777aedf,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1048,Route110_Text_BenjaminRematchDefeated,"I didn't panic, but I still lost…$","I didn't panic, but I still lost…",,untranslated,,,,
dlg_68f2ed85dba60536,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1051,Route110_Text_BenjaminRematchPostBattle,There's no need to panic or stress.\nTake it easy. There's plenty of time.$,"There's no need to panic or stress.
Take it easy. There's plenty of time.",,untranslated,\n,,dup_00812,
dlg_fa64675ad73de75b,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1055,Route110_Text_AbigailIntro,"The triathlon is hard in the extreme.\pYou have to complete the three events\nof swimming, cycling, and running.$","The triathlon is hard in the extreme.
[PAGE]
You have to complete the three events
of swimming, cycling, and running.",,untranslated,\p | \n,,,
dlg_32aec62380e80180,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1060,Route110_Text_AbigailDefeated,"POKéMON battles are hard, too!$","POKéMON battles are hard, too!",,untranslated,,,,
dlg_01f3e31d8baf6347,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1063,Route110_Text_AbigailPostBattle,"I'm exhausted, so I need a break.\nIt's important to get proper rest.$","I'm exhausted, so I need a break.
It's important to get proper rest.",,untranslated,\n,,,
dlg_489e13f06ebd9e25,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1067,Route110_Text_AbigailRegister,"You know, I like you!\nLet's have a rematch on CYCLING ROAD.$","You know, I like you!
Let's have a rematch on CYCLING ROAD.",,untranslated,\n,,,
dlg_b6a8ef5e72bad1c0,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1071,Route110_Text_AbigailRematchIntro,Isn't it neat to hold a battle while\ncycling?$,"Isn't it neat to hold a battle while
cycling?",,untranslated,\n,,,
dlg_a6e49336de654370,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1075,Route110_Text_AbigailRematchDefeated,Wow…\nHow could you be so strong?$,"Wow…
How could you be so strong?",,untranslated,\n,,,
dlg_9e861c369cd9c7e4,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1079,Route110_Text_AbigailRematchPostBattle,Were you going after a record?\pI'm sorry if I held you up!$,"Were you going after a record?
[PAGE]
I'm sorry if I held you up!",,untranslated,\p,,,
dlg_6f19106c5e7f2074,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1083,Route110_Text_JasmineIntro,I've been riding without stopping.\nMy thighs are like rocks!$,"I've been riding without stopping.
My thighs are like rocks!",,untranslated,\n,,,
dlg_4b22932e2ac63e13,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1087,Route110_Text_JasmineDefeated,I'm worried about muscle cramps…$,I'm worried about muscle cramps…,,untranslated,,,,
dlg_005c6c9a3867b511,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1090,Route110_Text_JasminePostBattle,"Oh, you have some GYM BADGES?\nNo wonder you're so strong!$","Oh, you have some GYM BADGES?
No wonder you're so strong!",,untranslated,\n,,,
dlg_c6b953483c9f935a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1094,Route110_Text_EdwardIntro,I have foreseen your intentions!\nI cannot possibly lose!$,"I have foreseen your intentions!
I cannot possibly lose!",,untranslated,\n,,,
dlg_a5ecbc969c435861,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1098,Route110_Text_EdwardDefeated,I failed to prophesize my own demise!$,I failed to prophesize my own demise!,,untranslated,,,,
dlg_fc27ad30eb4e702d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1101,Route110_Text_EdwardPostBattle,I see your future…\pHmm…\nI see a shining light…$,"I see your future…
[PAGE]
Hmm…
I see a shining light…",,untranslated,\p | \n,,,
dlg_ec0995fdf4bcc814,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1106,Route110_Text_JaclynIntro,Ahahahaha!\nI'll dazzle you with my wonders!$,"Ahahahaha!
I'll dazzle you with my wonders!",,untranslated,\n,,,
dlg_45c8507d044143e3,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1110,Route110_Text_JaclynDefeated,I wondrously lost!$,I wondrously lost!,,untranslated,,,,
dlg_cce61a8af523bb2f,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1113,Route110_Text_JaclynPostBattle,"You managed to win only because it was\na wonder! Yes, a wonder!\lDon't think you can win all the time!$","You managed to win only because it was
a wonder! Yes, a wonder!
Don't think you can win all the time!",,untranslated,\n | \l,,,
dlg_62487a425610d503,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1118,Route110_Text_EdwinIntro,"Could I see your POKéMON?\nJust one look, please?$","Could I see your POKéMON?
Just one look, please?",,untranslated,\n,,,
dlg_31573eba4a6ecd06,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1122,Route110_Text_EdwinDefeated,I wanted to complete\nmy collection…$,"I wanted to complete
my collection…",,untranslated,\n,,,
dlg_223ad1653e95e6c8,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1126,Route110_Text_EdwinPostBattle,"When I see a POKéMON that I don't know,\nmy passion as a collector is ignited!$","When I see a POKéMON that I don't know,
my passion as a collector is ignited!",,untranslated,\n,,,
dlg_292440e074d849d4,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1130,Route110_Text_EdwinRegister,"I like collecting MATCH CALL\nregistrations, too…$","I like collecting MATCH CALL
registrations, too…",,untranslated,\n,,,
dlg_9b279a8a3873b067,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1134,Route110_Text_EdwinRematchIntro,"Hi, have you caught any new POKéMON?\pCould I see your POKéMON?\nJust one look, please?$","Hi, have you caught any new POKéMON?
[PAGE]
Could I see your POKéMON?
Just one look, please?",,untranslated,\p | \n,,,
dlg_fcca778bac44c05d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1139,Route110_Text_EdwinRematchDefeated,Your POKéMON…\nI envy you.$,"Your POKéMON…
I envy you.",,untranslated,\n,,,
dlg_9c8eb2cfe389949e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1143,Route110_Text_EdwinRematchPostBattle,"Oh, I long to make all rare POKéMON\nmine!$","Oh, I long to make all rare POKéMON
mine!",,untranslated,\n,,,
dlg_dc320eb89d58f4fc,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1147,Route110_Text_DaleIntro,Hey!\nDon't sneak up behind me like that!$,"Hey!
Don't sneak up behind me like that!",,untranslated,\n,,,
dlg_65bb573e14b5cc6a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1151,Route110_Text_DaleDefeated,I lost!\nDrat!$,"I lost!
Drat!",,untranslated,\n,,,
dlg_35333136e4cb96f1,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1155,Route110_Text_DalePostBattle,Fishing is all about concentration.\nYou have to focus on the floater.$,"Fishing is all about concentration.
You have to focus on the floater.",,untranslated,\n,,,
dlg_94075bcc1cedf41d,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1159,Route110_Text_IsabelIntro,Ahahaha! I would go anywhere to show\noff my delightful POKéMON.$,"Ahahaha! I would go anywhere to show
off my delightful POKéMON.",,untranslated,\n,,,
dlg_ba12c884988328d9,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1163,Route110_Text_IsabelDefeated,"Oh, dear, this won't do.$","Oh, dear, this won't do.",,untranslated,,,dup_00545,
dlg_fcce25155706856a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1166,Route110_Text_IsabelPostBattle,"Rather than battling, perhaps I should\nshow off my POKéMON at the FAN CLUB.$","Rather than battling, perhaps I should
show off my POKéMON at the FAN CLUB.",,untranslated,\n,,,
dlg_70c9f51f6baae81a,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1170,Route110_Text_IsabelRegister,That wasn't close to what I could\ndo to show off my POKéMON.\pI'll have you as my captive audience\nas often as possible!$,"That wasn't close to what I could
do to show off my POKéMON.
[PAGE]
I'll have you as my captive audience
as often as possible!",,untranslated,\n | \p | \n,,,
dlg_c2963375c0cc6e4c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1176,Route110_Text_IsabelRematchIntro,Ahahahaha! I would be happy to show\noff my POKéMON as often as you like!$,"Ahahahaha! I would be happy to show
off my POKéMON as often as you like!",,untranslated,\n,,,
dlg_e9e7eaea5089372c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1180,Route110_Text_IsabelRematchDefeated,"Oh, dear, this won't do.$","Oh, dear, this won't do.",,untranslated,,,dup_00545,
dlg_48dc46d09a584825,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1183,Route110_Text_IsabelRematchPostBattle,"I don't think that I could ever stop\nfrom showing off my POKéMON.\pBut I like to battle, too!$","I don't think that I could ever stop
from showing off my POKéMON.
[PAGE]
But I like to battle, too!",,untranslated,\n | \p,,,
dlg_286dc89b4209dae7,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1188,Route110_Text_TimmyIntro,I found some cool POKéMON in the grass\naround here!$,"I found some cool POKéMON in the grass
around here!",,untranslated,\n,,,
dlg_f937d9a4bbfb55e0,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1192,Route110_Text_TimmyDefeated,Being cool isn't enough to win…$,Being cool isn't enough to win…,,untranslated,,,,
dlg_46472c29fdd481ed,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1195,Route110_Text_TimmyPostBattle,It's hard to battle with POKéMON you\njust caught.$,"It's hard to battle with POKéMON you
just caught.",,untranslated,\n,,,
dlg_4252b2eda9fa6e18,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1199,Route110_Text_AlyssaIntro,I fell off CYCLING ROAD…\pI'll get over my embarrassment by\nbattling with you!$,"I fell off CYCLING ROAD…
[PAGE]
I'll get over my embarrassment by
battling with you!",,untranslated,\p | \n,,,
dlg_71c28dd689c25158,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1204,Route110_Text_AlyssaDefeated,Oops!\nI ended up losing!$,"Oops!
I ended up losing!",,untranslated,\n,,,
dlg_33189747fd1b6776,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1208,Route110_Text_AlyssaPostBattle,Falling… Losing…\nThis is so humiliating for me!$,"Falling… Losing…
This is so humiliating for me!",,untranslated,\n,,,
dlg_586d0b06107a5a81,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1212,Route110_Text_JosephIntro,"Okay! Full-throttle time! If you can't\ngroove, you get left behind!$","Okay! Full-throttle time! If you can't
groove, you get left behind!",,untranslated,\n,,,
dlg_739a9b03c78542cb,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1216,Route110_Text_JosephDefeated,You got into the groove all right…$,You got into the groove all right…,,untranslated,,,,
dlg_a72887c4aec219fa,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1219,Route110_Text_JosephPostBattle,This isn't going to bring me down!\nLosing has made me a better man!$,"This isn't going to bring me down!
Losing has made me a better man!",,untranslated,\n,,,
dlg_3965117d009a8a98,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1223,Route110_Text_KalebIntro,When cute POKéMON help each other…\nYou won't see a more adorable sight!$,"When cute POKéMON help each other…
You won't see a more adorable sight!",,untranslated,\n,,,
dlg_21056ff58c0a1d6c,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1227,Route110_Text_KalebDefeated,Have you no compassion or pity?$,Have you no compassion or pity?,,untranslated,,,,
dlg_0fc53a644f965f91,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1230,Route110_Text_KalebPostBattle,"Okay, okay, you've done the best you\ncould, my pretties.$","Okay, okay, you've done the best you
could, my pretties.",,untranslated,\n,,,
dlg_712405b2985095ba,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1234,Route111_Text_DrewIntro,"Oh, hey! Those GO-GOGGLES suit you.\nBut I think they look better on me.\pLet's decide who they look better on\nwith a battle!$","Oh, hey! Those GO-GOGGLES suit you.
But I think they look better on me.
[PAGE]
Let's decide who they look better on
with a battle!",,untranslated,\n | \p | \n,,,
dlg_10ffa6c66ddd2265,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1240,Route111_Text_DrewDefeat,I couldn't see what was happening at\nmy sides because of the GO-GOGGLES.$,"I couldn't see what was happening at
my sides because of the GO-GOGGLES.",,untranslated,\n,,,
dlg_5415b8ed5833027e,trainer,trainer_dialogue,,,,,data/text/trainers.inc,1244,Route111_Text_DrewPostBattle,The GO-GOGGLES make it possible to\nget through sandstorms.\lThat makes me happy!$,"The GO-GOGGLES make it possible to
get through sandstorms.
That makes me happy!",,untranslated,\n | \l,,,
